pressure,maxtemp,temperature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
1027.6564876892155,29.710461250615456,25.979433551681375,22.169241229466266,18.577714828399174,54.705700438293526,4,2.7360681282937516,240,7.126020751289495,0
1010.7422369951346,26.32441599637706,23.61560388724972,19.51959063561068,18.821857244888637,59.45548004187772,2,6.467212726687468,172,14.880090823473692,0
1013.6752820468793,29.070377595256147,25.704262405834655,23.57642909726407,24.01263100441242,83.42893143447257,1,4.1700465987389785,4,0.3769107861534182,0
998.7525181378654,22.003026189028443,18.06677004893601,15.91521433141664,18.046782480345783,89.12916321221824,6,1.9182388420410108,216,2.8457876427968776,0
1007.5561727547482,41.385432490266524,38.32564308420874,33.701565261102786,36.279647179706906,75.28336404033782,3,9.489772373012437,213,10.344447008405972,0
1014.1092258970987,23.827440007888022,19.571504109594787,17.132175981224552,18.656555716305206,59.34872522317309,1,5.621899445257526,324,10.427696197883382,0
1001.490064225777,24.840168580764104,20.951546263497594,19.69948470072635,19.374978659923833,58.62869398703669,7,5.453388475061153,309,8.732823366254173,0
1016.7569801834567,27.798703978067998,24.338410617993954,20.936023803676154,23.45981588734659,47.45850099432778,1,10.636355440850416,37,14.579400430359431,0
1006.9936131008119,36.44037862426189,34.83720736093248,33.33793668476511,28.833789073606134,95.99806289411168,5,6.465892325329559,60,6.229725130799001,0
1010.0830625020673,30.07254499631327,25.728748552666996,21.542363587035364,25.085073246986134,78.28836393812918,3,8.518753150380281,94,6.255552181012791,0
1006.982933877706,23.81932101984769,19.075698678568422,15.508712908564192,13.904718786673998,41.61847719135184,8,3.936785131635051,232,13.6571454483626,0
1031.5227818450894,36.271691803786695,34.723831308549514,30.224925287664682,33.9792521821164,79.74202571120084,4,6.735473885638939,276,8.07662672995216,0
1012.8650277526207,33.65500313392741,30.702038616193686,26.562689617063146,22.25483844929972,66.82920545161048,3,8.716976235672785,35,5.305914923784006,0
1002.422890710441,32.69217478608226,30.656619818200245,29.20816522484746,28.82037695705848,98.35347778281516,7,3.5576640397768,0,10.784069787507885,1
1021.2254491210319,33.5786712058542,29.56057797615194,27.03629527041425,27.571825398839273,89.14412948838441,2,8.262409784353935,149,9.295059272812912,0
1000.7915635002897,41.97180950291225,38.08529095889345,33.9870499592351,38.05718548524997,50.27894522996789,8,6.825157966141587,214,4.596150754298873,0
1015.0886359500475,40.925474475180565,39.36193399289897,36.692568099833665,37.58920048956561,83.20666713249199,7,5.210317958069041,45,4.468931971218234,0
993.4032987612022,26.56642328498352,22.058314199936973,17.16885226081706,15.952300363388561,69.1339602301158,7,8.555634739759352,64,5.934191962908821,0
999.7181395110157,38.11942496405576,36.39553270814375,32.45257090856995,32.43602341856243,51.22270982019569,9,3.80285243789362,5,1.0743009849029046,0
1014.9686123586912,31.9158409487945,27.72680484620207,26.664805179440787,23.886836844457694,81.92439443979694,4,8.574032960402661,80,14.139253537314586,0
1020.3846657999541,32.495479080688746,29.667557642176725,25.147614875933378,22.013701160352184,72.84325472165472,0,6.613368888535804,188,2.745300602949976,0
1014.7136828118997,21.538645841783357,19.22555666755075,17.82233752807652,14.413552387742971,41.82243272629423,9,2.9472462614898274,150,2.907364534915808,1
1011.8435171761176,29.14807117305902,27.515114122362164,25.95301922564182,22.409873419621498,78.79527703172955,8,8.01930560368838,147,9.705576075256165,0
1009.9889630441071,25.935882048317175,24.265425023730657,20.32745542128645,20.23275015964063,78.09922539174644,1,10.617172728449091,27,10.863705709497168,0
998.2147800963257,34.140294074466546,30.492731855662946,26.032857617941026,29.605023259787032,48.64510966308776,0,3.7201679184639715,164,11.052531893998086,0
1005.801557916053,35.35540250201402,32.15368095022554,29.00828243862732,31.442804540263822,60.93926361980157,5,9.747982620280759,134,5.626125352563466,0
1008.3936122904021,19.627568244918443,18.139226558313513,15.983027626530397,11.374928112761118,75.15393824506239,0,4.033564276882277,253,13.099934293648882,0
1023.5712222621892,29.88982567997865,28.43903423822535,26.033772057212648,21.625448069367277,48.32698084640379,9,9.853454861108148,304,8.159985926220665,1
1016.4361828956846,35.60930752397126,34.320065224880096,31.948507906495873,28.755417086270104,91.16340267008539,9,0.6138124649614634,211,6.5788132824383325,1
995.3695984463726,29.066605188432774,25.091535798938597,22.784823383700548,19.64846945168308,41.64916277726223,9,0.08658376650766808,279,12.15579691298501,0
1016.2408396939479,33.64531822501182,29.797789884094662,27.826151196808063,23.487684241910742,46.1702448981613,6,1.3591446152252158,79,3.6534187383575656,0
1009.1491771958368,31.755827338135422,30.522103374717123,27.08663499620019,25.36350522688178,46.966415191293045,6,10.48731369329448,268,12.902781651532788,0
1006.2307799969404,31.70830115976313,28.46722085737524,23.86559958311497,24.508716217002604,71.68642755850331,0,6.404662236715886,347,8.082440918473912,0
1019.1167628884086,28.643425109658512,27.304720488687753,25.07639083635439,24.255537814805802,77.20684073011752,9,7.12921554102357,14,13.500872365097047,0
1023.3099952249595,23.917095979321452,19.302112896885685,17.555335707040037,16.2217346848406,64.22444779008919,4,10.106465620331086,86,3.0241879658363873,0
1022.312801191162,24.392349262874863,19.76387958615433,15.409568920668633,13.57761131974432,57.32000966008997,2,0.6077496616996143,222,14.040946140036388,0
1004.6078247677736,33.546762572276585,29.753830613024064,25.786697289465252,27.121579606885142,88.55904253753344,1,4.6452845110216145,324,10.318151129585852,0
1009.9078762414879,30.097291277594415,25.392535591836616,20.669187465596973,23.70537854450243,44.097159023585206,4,7.717084313388698,90,9.274927902035785,0
1016.3126343140357,29.307438776963878,25.061626655309116,23.39954771288948,20.706454211890428,56.8175116679675,4,4.856161972282537,315,6.331012792245111,0
1022.7554512712236,27.880549788388237,23.56639548468004,21.989390228213672,17.551956735939974,42.346934728238246,1,0.3855624077694837,265,14.344724999485862,0
1008.2082576215471,28.47405577259624,25.19522437031651,22.029506793096523,19.44925593309931,40.83340809797608,5,7.81132385002787,306,6.658794424672692,0
1011.1434102333618,35.234558972440695,33.010322179575994,29.55258756023561,25.714415185645976,61.202793215932076,6,4.696815534873586,319,7.478144286713638,0
1001.9366502599397,28.323779590659868,26.45258313019418,23.531889362755823,22.23369472066208,51.68941974669592,0,0.2305080196627225,105,11.722471628779688,0
1001.0379337591933,23.294676433492157,20.98587634533644,17.59000980004094,13.899220520211191,56.10195129029478,2,2.046220603840303,252,4.272636444190592,0
1021.125258223942,33.71825887770087,30.20427715734462,28.482758081844334,26.593777949437737,89.25682944729809,3,2.610986194007647,198,4.372429692206877,0
1026.5624002857082,28.975616680676413,27.28499053734682,24.366535520690483,21.11653698211415,49.778805774953284,1,6.127390060255477,55,11.629465314318299,0
1012.2798987841967,30.156979327663883,28.122418381114596,24.490048137355924,25.86704855028852,86.81400202910805,9,2.236498812400819,238,1.928696837851619,1
1023.0353289789202,38.03789153199755,35.16564808081569,32.43482228382088,27.6479475512524,80.50303738878182,4,4.3359272691116955,346,12.34446780439535,0
1016.6163602504763,29.897197213247463,27.964996819149,24.247207475882607,24.083368891644987,59.58673150844996,3,9.007989162578793,340,9.377625124647725,0
1006.5488024539487,31.445918365593627,28.09134368672938,25.286578564514024,21.60939474123453,72.79336871057727,1,9.692638671852716,217,8.086256496049065,0
1016.6139560550841,24.105382543508373,19.412678429683055,17.078280106313947,12.085554835416989,66.66613658647233,0,9.544955768826915,211,3.4366407326982227,0
1028.3803656646596,28.9016527382452,24.909295275432694,22.694875087084323,23.96564975013325,47.703718929859924,7,8.340994204865064,188,11.795522540166132,0
1012.6417396089005,33.047630226043005,29.381923769447354,26.738315533493,26.871210863100817,94.43111930405054,1,6.501747775257599,334,12.074296342631238,0
1028.64643655814,22.223131330793787,18.892245426858672,17.79988693612987,13.402682078146045,74.17707805514561,3,6.607563531303614,101,7.244128018147768,0
986.8025489591025,31.004225465578546,28.052433828550285,24.37833327476583,25.138563767045316,92.81440274772729,9,11.440650716408252,142,5.837534622858132,1
1021.2190250437523,30.50395536322403,28.75769992468539,24.377277360764342,25.114787801938235,89.4295907087974,4,10.534424952962496,284,3.6924275628590975,0
1013.8704706823817,30.206437277937198,25.627595456229734,23.20908707845726,21.720687626961887,44.78655551856539,1,7.797409436025924,69,11.313510256337624,0
1010.0099264953413,35.18579449329121,33.19165048523987,32.007517940673,29.600265591720056,52.43623996110715,9,5.621939325428071,335,9.591778846900592,1
1013.917607765355,31.672192574242608,30.306957063929964,25.359854674387734,29.1836284327775,48.71566686248985,8,8.74884498914396,64,3.099465440502866,0
993.1243108539911,37.39035949178222,33.39029877486744,31.33550575306317,28.064974293144843,89.84677196721512,1,0.7525907701216488,197,11.917021195273511,1
1010.8032811216249,25.03205242202982,23.329590284705155,21.823105797942063,19.414704004821363,91.74679758731213,5,11.335298359939582,15,13.233079700376893,0
1016.5711257151174,30.67962283609174,28.192038837927033,25.71302880603492,23.17448628072565,71.67829058850195,6,6.570953947256272,309,0.8887089412236882,0
1027.7789404474152,30.422333931949737,29.30919421878582,25.35496605625159,27.26047602942679,46.25068435048041,5,6.03348545051423,352,11.58630957036062,0
1007.8172978172636,24.6537275312246,23.105455761062807,20.929789373500544,22.506038666800332,48.13699711258097,3,3.4900179185608957,262,12.792029001414788,0
1004.9150639710681,34.78147501045673,33.08866048741708,29.78984767173913,31.842026923773133,88.81292874629605,0,0.04067393722905077,59,14.872618492118205,0
1007.9824295641546,41.62336652926409,40.40572601826338,37.74348604051481,38.85568498566485,95.75140819175982,1,0.7349183091109923,9,3.564022484060504,0
1022.1540211770207,29.914969627580845,26.288341801089466,24.817285831982993,26.20285879951853,51.96854110663941,9,3.1561014958004576,308,5.565048078213792,1
1016.2875110965969,32.52510544136884,28.177074258156367,25.855926208187924,25.959824673971042,40.668254588330385,9,6.4985551044635095,7,14.492866383013187,0
1007.7023979623297,30.422592379076637,27.929330753612874,24.02984873075661,25.713838443859494,59.85717430904667,5,1.0029638023826206,340,1.4102332544037666,0
1018.1326743311336,26.432076650464122,21.933770743591317,18.485755154265533,21.788486330922506,41.82996337887288,7,11.664624107267976,89,7.855617658721312,0
1013.9707754934805,20.89619861098992,19.042812312749415,17.56369879321517,12.608992885407122,89.67849496468227,2,4.931529395027124,36,7.6011686975683155,0
1022.6864499053289,26.471132584523176,24.169570890278216,22.51628125142098,21.7347887448993,69.4907354335751,6,3.795809691448504,83,9.098216083217455,0
1005.9794690612265,23.040208095241343,21.43726012311667,17.87432668588689,19.202090726010628,78.51164672578119,8,6.3023577586311355,233,4.961889222694351,1
1009.7233785340223,38.52051039029559,35.0382736086196,30.784611951336124,34.27787296670654,64.68909256819254,3,0.7798391045757409,249,13.888771330076871,0
1009.0789184686785,29.424451530383806,26.74497316690258,24.3470751830699,25.885665179017245,60.73045282074891,6,10.205408082883554,239,4.0509189143860915,0
998.3648505186788,28.270403354764145,24.817269967396552,21.43602696002275,23.492704032097173,53.33202478456509,6,5.523325622536154,103,9.745432763766036,0
1015.9612027706457,34.44576912393903,30.399069502362295,28.716495147353875,30.036815646422298,86.23195282228875,9,2.140024937231745,210,7.438905341324043,1
1015.6105527217989,24.39124448572056,21.208432421588764,18.962927073967467,17.856510853696626,81.73285506493175,8,1.9408131533989468,224,4.000101787201198,1
1013.0511345664246,26.165679809977238,22.655158390370087,21.574077567677875,16.61615922822996,61.64373906976517,2,4.331452244865027,278,2.832806935836405,0
1010.6541286662485,30.340361346243107,25.599360088665776,21.526256297467686,16.62655400419494,59.266968057950976,0,6.880353759718091,165,14.348431863864885,0
998.8462925794959,35.1438449571174,32.94758771868203,30.343548439590162,29.485005211435855,40.07457271892074,7,5.002870295268901,300,8.419371923936788,0
1008.7935467723464,32.50842522584394,30.07176947130813,25.807267176692314,24.83984783242986,43.813127802728346,3,7.1615680609269585,45,9.062863683366626,0
1009.5728548347323,31.24162571257941,27.37081226574206,23.537320281651155,22.52338984341552,77.39533149355809,1,8.465732938808973,1,11.743431885629676,0
1004.9772273077838,30.39058867618008,26.945366607958533,22.630389545044626,21.36015048803819,70.8764386141277,4,8.98186514808343,175,1.2183998789967476,0
1011.38714288334,32.001179277633874,30.287047659475014,28.144412981143482,29.699393170358405,66.08819226910136,3,4.81146671513116,272,10.706464016951681,0
1017.0405085681454,31.008264525646272,28.50367528560431,26.76324036389293,24.18420474176112,89.65013444809951,0,8.604039738685163,117,2.477102063584806,0
1031.8618590121052,24.85013862611532,21.97878657361646,17.091163843009777,20.557212814944286,70.2338922641708,6,1.6980522385049226,271,11.10721627614684,1
1014.7457781283184,30.230396108165756,27.552836756292198,23.68352560812872,26.69131438898924,63.0696148844392,3,6.157154403401641,172,2.119930074410659,0
1015.5755039072277,24.631556705411235,22.918457472123073,18.58228840041639,18.245721376743376,49.6753808514991,7,0.8701766023196202,303,12.487405498103943,0
1012.2555408423383,30.40541271450412,25.70769234736707,24.655158852527336,22.360266293797466,89.24128049287715,8,2.9292675635551677,151,10.215243910905187,1
993.8122878470095,27.59676029255879,23.547485245782887,21.129638764599342,21.77477277568707,74.57489500727127,7,6.998240273998171,350,5.788354332786306,0
1012.7348612455079,42.696908113914304,39.7714847854829,35.80021802317357,37.15161927832527,45.54759795536544,0,8.885048226503043,192,5.382516658538751,0
1013.6023020994103,29.800528081241442,26.080283968014097,24.768352636054164,21.842043732146866,78.93390387982456,7,1.1437123606674269,91,2.234205953338794,0
1037.632421124853,22.978802168692056,18.389671480149968,15.120311761874225,10.968319103580166,65.50424472930459,4,2.484838160886922,160,13.560800336491749,0
1011.0763903521888,29.329098946615378,27.784402377169094,25.06811130734908,22.111789517697552,88.68317341527975,0,11.90277857434878,105,1.7779390927321863,0
1016.0154734233362,32.59679372818944,30.595301525361528,29.5248354967971,25.320239590104215,95.13487581975977,8,4.051891721247413,228,7.081160827936884,1
1012.6528823029475,38.366819730762614,35.196014741736036,33.25211243325823,30.29870456340692,76.02794879057475,8,3.4084892047917523,102,3.5477768218470525,1
1001.3132196238047,27.05273800030641,22.856696514896974,20.717528558630118,17.58671668988418,83.89676915880199,6,1.023085098147793,131,14.94491262028539,0
1024.4282281451501,22.0878601298818,20.94284054811569,19.4954007627304,18.6070067686923,43.39545085612994,6,8.338113184037054,256,8.787660772780473,0
1020.5193303268677,34.084185057154905,29.14811245636946,25.62196481739882,28.760138876815393,73.61532730006944,0,6.099040613057236,288,2.243767550865192,0
1020.9103194704305,23.097006470501746,20.277380058972156,18.3077885539646,18.087142245427312,85.32039870132844,8,1.890610534198144,100,10.013459964327106,1
1003.9061254520526,27.819222792462575,25.38229822997568,23.27182023149813,24.8607404598435,69.80572896868622,0,7.594778803132886,300,14.87413525833827,0
1027.027943109361,28.71189757244503,26.54099982108594,21.94804542828535,24.470190423039867,75.61300537026023,6,6.3091242883328436,20,9.07564920923061,0
998.9814893720772,29.65183273349946,27.954405902895974,25.085913532123417,25.813213048246514,93.93689113486266,8,6.779343576790673,248,6.860686418342918,0
1018.8685709380027,33.445822285371676,29.279526649651565,26.711014061774478,24.84484706843996,51.88597432187197,8,11.938257666836988,191,4.3990518242798196,0
1034.9045562580998,26.58182858856806,21.760171929583677,17.864687776324807,15.753892129611495,45.894790453114716,4,0.34335273530156574,72,1.3818512224315194,0
1003.0946367486931,28.631353739166197,25.976774719784604,21.338319532252957,24.495126063055217,81.43861678837006,5,10.979665931356559,312,3.4236944848483137,0
1007.3370227039723,29.928648235253057,25.11896545623923,24.018820111289454,24.541850426490356,89.37093433134665,1,10.102689138987651,167,8.304311693473107,0
1013.9965136508764,30.74798978759394,26.452799325853803,23.659843939632218,22.18134405246849,91.02941131495382,1,4.9841138959218885,61,11.306785479743734,0
1007.965243458838,30.489135873539613,27.56493136363434,24.121805939322552,19.198326814045245,78.49866982547321,9,10.571356243660352,170,13.168963353444745,0
997.4933656893387,32.1800288761129,28.483924159608367,26.20967176710441,26.9747427184885,89.9928050902482,8,7.78273490847419,120,11.905683755590056,1
1013.6856297480603,34.21919754820868,31.47926083152683,27.389629943033864,24.980800480737678,82.03985234339741,0,10.672254200414525,215,1.8819780205862653,0
1002.376962862739,31.96317057825484,28.72827694540463,23.842368664323537,18.940119190976525,45.24261495440744,9,7.13677058715775,173,11.601898275195701,0
1017.7359243063518,32.26792761754609,31.035742269472077,26.262032804470945,29.12975710255349,85.72261047309928,4,2.593790871830154,23,8.724068192187083,0
1003.805757657662,22.08888416626761,18.30383026506548,16.23990010754571,14.894877799858026,50.76158137301978,6,6.914656608621279,137,7.036613362572355,0
1028.4993440501753,30.251138495828403,29.039839917891857,27.134486804141915,26.866108964945184,54.19656055545836,9,2.148746975161647,98,8.591461777081209,0
1005.1674670766376,32.39753774000804,28.12919795232944,23.299235828244555,27.290602125380747,63.67903761991989,5,1.6899351322475162,323,0.12112993158731267,0
1009.7793848379432,33.64470597285225,29.344918255010022,26.51040430528416,25.75023822672772,58.874023979580215,5,7.848734783057084,56,1.015953644565402,0
1021.1351721736967,26.53824612883103,24.589936978606172,22.756746086267405,21.195167240092847,59.299104298174726,5,11.369719398427018,246,7.887739186094718,0
1000.6913568356605,26.704803625556774,24.410152501413574,20.5821646468919,18.148126323923876,50.15557145224275,7,7.0619517504893405,171,2.604288742223364,0
1015.2745993460413,27.129496623582007,24.204255109348836,22.06657381373367,19.24495013735279,57.63226282657266,6,9.549451595786719,200,8.1831142820015,0
1026.0714275428243,32.682069499456716,29.29541787172679,27.22642997144258,27.857176198273535,41.179755398552906,4,2.0203723591946487,330,5.313203578122227,0
996.9251676543877,35.16940527462104,33.01999062765306,28.50299445534192,27.776404066839042,68.37465680129957,9,7.850524394267304,106,13.61118031012129,0
1014.846338585323,27.96269946354199,24.59275384501429,22.942837231506676,19.030272882873728,86.11545752618841,1,8.795729657957661,47,14.245251409566805,0
1015.5988279424843,34.53981156813524,32.348663275218044,31.091091489353097,26.682612015915286,91.73484215349038,9,0.4993742461723345,332,14.696761696027792,1
1020.8182287177731,30.61739904582297,29.39543616153873,27.31869040085198,25.66542583299706,89.2257135375663,5,1.1659718045239442,285,13.48406993824228,1
1000.6304928912192,29.378571114187817,28.368460914860183,24.940679263507366,23.85921868025719,64.98746313970679,9,9.378970566340191,45,14.788362767884994,0
999.7954338691573,28.943078850910155,27.53847461923644,26.046123205623356,25.28860398186733,83.82558886983136,4,5.279400257546073,119,10.592206886090427,0
1018.219415656169,33.733056823010784,29.56405402235471,26.677675333247535,25.39269185086828,57.27344644571275,3,4.866972034586535,59,14.408134198515771,0
1015.9698467323319,31.62788908393535,26.782163834402002,23.27281539270072,19.493700152097194,43.333748363057076,9,11.044435163270137,146,9.626886981852406,0
1015.5049285034588,41.37912713823819,38.67126234111331,34.276314370740614,34.04709605262781,80.55829152347599,4,11.903589892243529,103,12.138213103285803,0
1016.4644820949698,25.738876785013378,22.688140971213606,20.76866260640459,22.043172268032006,78.92776988418436,8,9.172614442867715,67,1.9786498908556545,0
1006.1997527842151,32.59050851014988,31.003115833856178,26.73373054032502,23.211654416377264,88.09776372777253,1,9.511125291820225,161,10.23899381403837,0
1015.32253697161,27.353994950942436,24.149869540221808,22.210244495696852,21.996883076803357,76.9663724021728,5,2.4998519708832547,214,13.966549640028894,1
1015.9307247329868,25.65356506505678,24.074945457028875,20.367879292070313,20.53865120479881,49.413497498434985,8,2.3067053080799873,117,8.10072362299144,0
1005.8564858197363,29.94566431482514,26.500806990029822,23.778112704100003,24.559211418305864,91.18974352301188,9,11.768193783413922,236,2.8022957029546385,0
1031.6577451114476,30.68676239703518,25.953727726711765,24.495002757197085,20.467688503599618,77.63516728112205,4,8.341100631166698,217,7.903328410875022,0
1017.7383292091179,44.59086777530047,42.80807361808831,38.95101976680091,42.290868942436916,88.45658194210024,5,8.240517575752637,123,10.604114910892324,0
1001.0869650279735,29.07927092158399,25.02101604935558,23.14996557515951,22.416657243128885,86.44642722256245,9,3.4342556526031953,116,11.546827486460968,1
1019.5655360863383,24.349106352576584,23.255096661303288,21.54860295720492,22.22948020905397,57.87186923350531,3,10.63775220693299,262,7.855530148979758,0
1003.2531832977268,31.365053587471927,28.863064622185444,26.42977290782791,23.26287292099673,44.47317849112314,4,0.5332847663313633,337,3.2605203632797513,0
1020.8708460374245,19.62679981226816,18.183805780946123,14.57064480190819,15.939327048268403,50.59026454537509,7,3.295084277576296,169,13.90033182868121,0
1024.585955790074,29.54021608697867,27.130314320595872,25.19432840543336,25.611546370002877,45.571740058795044,0,2.1616958890292,195,11.604261246800357,0
1004.7931768164829,30.080126411475803,28.385978732920268,26.651332577792726,24.327918506886412,54.604745924808185,0,8.533152943997406,308,4.0603260092640605,0
1022.6337612924432,33.973001914726055,31.479781954234504,30.439967451381047,27.758975084527002,67.57193638155958,9,8.584199884692614,149,12.177193760945617,0
1017.127809269365,34.86811124713923,32.19802002270911,29.311447634302215,29.499205495251474,94.40863629887697,3,6.416777854394149,245,5.217939742770887,0
1021.2206015999449,27.482151905461414,25.27978741433774,22.565205137077008,18.28580638334438,92.32112535523808,9,0.06311462917410049,281,4.686470170025711,1
1031.9679298265394,29.246929926850335,25.62044212895782,23.684971154408313,23.786871096419492,83.11598890574368,2,10.485063862824221,190,12.946149410207163,0
1010.5461188399713,26.169395846946646,21.493987641911005,20.279378985872242,15.545903414799701,41.446741572869556,4,11.467045595934142,173,13.09852810225682,0
1005.4626383564251,24.35968722596153,21.75730572954044,19.040282231157093,15.511072063470465,60.483352079233214,9,2.4277494610408974,80,5.977221042284687,1
1004.1048557037448,31.549473896903173,29.780101271003087,25.62728082671656,26.706069385940616,80.94090558907118,7,10.106792727051165,171,0.13384207622346767,0
1004.8418971503456,23.632072257017004,21.54918122423307,17.688052698924363,13.55931135010592,47.7417338103441,0,11.679437420819456,163,2.7984843209998784,0
1012.228982905859,27.926865497140685,23.51086220315521,19.067682643714527,23.244962016952233,88.06527100095451,4,3.9236894803797466,296,13.63944492336838,0
1016.4115197481665,25.024130200503812,21.73757130742322,20.699240556570597,20.94290409208825,94.87442079925562,4,2.220681943182728,110,13.481240055825866,0
1015.7669079933002,32.7484159314513,29.92837180222347,25.062694535005075,26.241591218236074,61.24626679826953,1,11.730480624677076,206,6.800171221401714,0
1021.2718324903602,39.00715049633244,37.40860361029674,35.042954599786945,36.07584433768856,82.35058371183001,4,0.7169195019053349,337,4.561750609138179,0
1013.1300189187791,23.492060085983343,20.693150852688216,15.731559668320358,19.57326925577099,48.8922479601228,7,3.3115277032137866,69,4.541224381577575,1
1027.5353407715731,20.734907585512154,18.62093957208261,16.61046172967551,13.429510021642933,81.44898694678162,9,8.904351201107596,97,13.457922039428071,0
1010.3534316676204,29.375565573249663,24.602913061836265,21.716767511523287,23.415350926214096,41.2873247372226,6,7.40824177956978,4,4.870999664632747,0
1040.201691665896,30.07848897978879,25.542208542125866,23.12649783582465,19.571032182666936,49.04629040866606,1,8.214128557083123,184,7.673703896101643,0
1019.2566734776501,31.09329653378649,29.7576863664737,27.334643506496487,25.402900849113166,82.5928867965202,5,8.497098485825404,203,10.965165758893468,0
1004.4284244358372,27.768397423828276,24.701783466783304,20.33265507179044,20.563061234699937,82.71101337257838,9,8.23373068844379,11,3.1422156241412824,1
1002.2910750193889,28.99680350587284,27.096570123814153,23.110894364864798,24.52568708629214,78.46976235071062,0,4.106894844924997,238,3.8075862237884044,0
1017.8247241524318,31.83755205270301,29.194443694605848,24.225837953685655,19.526304866573348,68.6418414630522,9,3.7380027193094723,330,5.370928396426902,1
1010.7653721467415,35.2021544632242,30.69476247021837,27.240703739348323,24.696687376845702,80.4944854703167,9,5.141598534724627,279,9.81335084021085,1
1020.1400049409209,20.224756148408588,17.11469806885441,14.261671651276398,14.040388205123342,86.4280478973273,2,9.692202911740361,114,12.26235976719492,0
1017.7323762457354,28.155302804842687,25.818441631359647,24.458146179572083,21.73111656417555,97.98889954220462,5,11.259252424200199,209,8.200586449964993,0
1012.2717108734313,31.069043969705316,29.237490553285326,24.2512448752299,26.990835487394595,93.3184618929163,8,5.46295328394162,318,1.9939310497443552,1
1004.5320628193159,25.41011947694632,21.208820039320365,18.002697427591233,18.350234962192282,87.67205215396748,0,1.0291936465954654,132,6.693682846045816,0
997.8515277531413,38.6558481588365,35.15777609737911,31.355866218618544,28.419046689745333,81.68545100286238,5,11.259582387931314,222,1.9153608318479098,0
1008.5348504793297,26.822950598856316,23.95068875715139,21.323719208386144,17.436715092019252,74.44933272594204,1,0.9651385027696562,344,1.32445754500043,0
1021.5639879432347,29.793536564963585,27.923599149511674,24.73273631679473,24.885173956599235,47.23652940111498,8,1.9093152780390654,180,8.844251547771718,0
1015.1409374413021,32.780110484211455,30.44312498758293,25.672814060011383,25.07401991439913,49.933410525903575,1,10.412136155240036,27,14.343181676968845,0
1000.5426122128802,27.043576055990528,22.204202349036454,20.538524597310044,16.664737787176627,89.21677364025396,2,6.617742486163337,192,12.564177500010892,0
1014.7318092585118,20.767134760977914,17.686775010554577,15.517284673233558,12.85722138461449,88.19877473243324,1,4.232234374357271,300,11.617068938137395,0
